8861,variable,9106,"בטטה סגולה",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9106S.jpg,,,,,,,,,0,"יחידה | ק""ג","יחידה, ק""ג",1,1,%d7%a7%d7%92
8863,variable,9107,בצל,1,0,visible,,,,,taxable,,0,,,0,0,,,,,0,,,,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9107S.jpg,,,,,,,,,0,"יחידה | ק""ג","יחידה, ק""ג",1,1,
8865,simple,9108,"בצל ירוק",1,0,visible,,,,,taxable,,1,0,,0,0,,,,,0,,,4.00,"ירק, ירק > עלים",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9108S.jpg,,,,,,,,,0,,,,,
8867,variable,9109,"בצל סגול",1,0,visible,,,,,taxable,,0,,,0,0,,,,,0,,,,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9109S.jpg,,,,,,,,,0,"יחידה | ק""ג","יחידה, ק""ג",1,1,%d7%a7%d7%92
8869,simple,9110,"בצל שאלוט",1,0,visible,,,,,taxable,,1,0,,0,0,,,,,0,,,13.00,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9110S.jpg,,,,,,,,,0,,,,,
8870,variable,9111,ברוקולי,1,0,visible,,,,,taxable,,0,,,0,0,,,,,0,,,,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9111S.jpg,,,,,,,,,0,"יחידה | ק""ג","יחידה, ק""ג",1,1,%d7%a7%d7%92
8872,variable,9112,גזר,1,0,visible,,,,,taxable,,0,,,0,0,,,,,0,,,,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9112S.jpg,,,,,,,,,0,"יחידה | ק""ג","יחידה, ק""ג",1,1,%d7%a7%d7%92
8873,variable,9113,דלורית,1,0,visible,,,,,taxable,,0,,,0,0,,,,,0,,,,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9113S.jpg,,,,,,,,,0,"יחידה | ק""ג","יחידה, ק""ג",1,1,%d7%a7%d7%92
8875,variable,9114,דלעת,1,0,visible,,,,,taxable,,0,,,0,0,,,,,0,,,,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9114S.jpg,,,,,,,,,0,"יחידה | ק""ג","יחידה, ק""ג",1,1,%d7%a7%d7%92
8877,simple,9115,"דלעת אקזוטית",1,0,visible,,,,,taxable,,1,0,,0,0,,,,,0,,,9.90,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9115S.jpg,,,,,,,,,0,,,,,
8878,variable,9116,"דלעת ערמונים",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9116S.jpg,,,,,,,,,0,"יחידה | ק""ג","יחידה, ק""ג",1,1,
8880,variable,9117,זוקיני,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9117S.jpg,,,,,,,,,0,"יחידה | ק""ג","יחידה, ק""ג",1,1,%d7%a7%d7%92
8882,simple,9118,"זוקיני צהוב",1,0,visible,,,,,taxable,,1,0,,0,0,,,,,0,,,10.90,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9118S.jpg,,,,,,,,,0,,,,,
8883,simple,9119,"לבבות חסה",1,0,visible,,,,,taxable,,1,0,,0,0,,,,,0,,,9.90,"ירק, ירק > עלים",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9119S.jpg,,,,,,,,,0,,,,,
8885,simple,9120,"חסה מסולסלת",1,0,visible,,,,,taxable,,1,0,,0,0,,,,,0,,,9.90,"ירק, ירק > עלים",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9120S.jpg,,,,,,,,,0,,,,,
8887,simple,9121,"חסה סלנובה",1,0,visible,,,,,taxable,,1,0,,0,0,,,,,0,,,13.00,"ירק, ירק > עלים",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9121S.jpg,,,,,,,,,0,,,,,
8888,simple,9122,"חסה עגולה",1,0,visible,,,,,taxable,,1,0,,0,0,,,,,0,,,6.00,"ירק, ירק > עלים",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9122S.jpg,,,,,,,,,0,,,,,
8890,simple,9123,"חסה ערבית",1,0,visible,,,,,taxable,,1,0,,0,0,,,,,0,,,6.00,"ירק, ירק > עלים",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9123S.jpg,,,,,,,,,0,,,,,
8892,variable,9124,חציל,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9124S.jpg,,,,,,,,,0,"יחידה | ק""ג","יחידה, ק""ג",1,1,%d7%a7%d7%92
8894,variable,9125,"חציל בלאדי",1,0,visible,,,,,taxable,,0,,,0,0,,,,,0,,,,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9125S.jpg,,,,,,,,,0,"יחידה | ק""ג","יחידה, ק""ג",1,1,%d7%a7%d7%92
8896,simple,9126,טימין,1,0,visible,,,,,taxable,,1,0,,0,0,,,,,0,,,5.90,"ירק, ירק > עשבי תיבול",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9126S.jpg,,,,,,,,,0,,,,,
8898,simple,9127,כוסברה,1,0,visible,,,,,taxable,,1,0,,0,0,,,,,0,,,3.00,"ירק, ירק > עשבי תיבול",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9127S.jpg,,,,,,,,,0,,,,,
8899,variable,9128,"כרוב לבן",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9128S.jpg,,,,,,,,,0,"יחידה | ק""ג","יחידה, ק""ג",1,1,%d7%a7%d7%92
8901,variable,9129,"כרוב סגול",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9129S.jpg,,,,,,,,,0,"יחידה | ק""ג","יחידה, ק""ג",1,1,%d7%a7%d7%92
8903,simple,9130,כרובית,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,11.9,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9130S.jpg,,,,,,,,,0,,,,,
8905,simple,9131,לפת,1,0,visible,,,,,taxable,,1,0,,0,0,,,,,0,,,6.90,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9131S.jpg,,,,,,,,,0,,,,,
8906,variable,9132,מלפפון,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"ירקות, ירקות > ירקות",,,https://www.grn.co.il/wp-content/uploads/2020/11/p9132S.jpg,,,,,,,,,0,"יחידה | ק""ג","יחידה, ק""ג",1,1,%d7%a7%d7%92
